timestamp,index,adc0_gpio36,adc1_gpio39,adc2_gpio34,adc3_gpio35,adc4_gpio32,adc5_gpio33,imu0_acc_x,imu0_acc_y,imu0_acc_z,imu0_gyro_x,imu0_gyro_y,imu0_gyro_z,imu0_mag_x,imu0_mag_y,imu0_mag_z,imu1_acc_x,imu1_acc_y,imu1_acc_z,imu1_gyro_x,imu1_gyro_y,imu1_gyro_z,imu1_mag_x,imu1_mag_y,imu1_mag_z
0.000000,559225.000000,642.000000,1855.000000,1810.000000,1217.000000,1984.000000,2316.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.750000,9.530000,2.250000,0.010000,-0.010000,-0.010000,33.000000,-12.560000,-29.560000
0.002000,559226.000000,55.000000,1875.000000,1827.000000,1245.000000,1983.000000,2262.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.750000,9.530000,2.250000,0.010000,-0.010000,-0.010000,33.000000,-12.560000,-29.560000
0.004000,559227.000000,54.000000,1854.000000,1855.000000,1013.000000,2004.000000,1917.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.750000,9.530000,2.250000,0.010000,-0.010000,-0.010000,33.000000,-12.560000,-29.560000
0.006000,559228.000000,0.000000,1872.000000,1868.000000,666.000000,1986.000000,1421.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.750000,9.530000,2.250000,0.010000,-0.010000,-0.010000,33.000000,-12.560000,-29.560000
0.008000,559229.000000,0.000000,1850.000000,1831.000000,453.000000,1943.000000,1260.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.750000,9.530000,2.250000,0.010000,-0.010000,-0.010000,33.000000,-12.560000,-29.560000
0.010000,559230.000000,543.000000,1847.000000,1811.000000,433.000000,1938.000000,1359.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.750000,9.560000,2.240000,0.000000,0.000000,-0.010000,33.000000,-12.560000,-29.560000
0.012000,559231.000000,4.000000,1831.000000,1803.000000,683.000000,1920.000000,1758.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.750000,9.560000,2.240000,0.000000,0.000000,-0.010000,33.000000,-12.560000,-29.560000
0.014000,559232.000000,16.000000,1807.000000,1821.000000,821.000000,1936.000000,1920.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.750000,9.560000,2.240000,0.000000,0.000000,-0.010000,33.000000,-12.560000,-29.560000
0.016000,559233.000000,28.000000,1825.000000,1827.000000,930.000000,1938.000000,2000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.750000,9.560000,2.240000,0.000000,0.000000,-0.010000,33.000000,-12.560000,-29.560000
0.018000,559234.000000,35.000000,1839.000000,1808.000000,969.000000,1941.000000,2015.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.750000,9.560000,2.240000,0.000000,0.000000,-0.010000,33.000000,-12.560000,-29.560000
0.020000,559235.000000,64.000000,1850.000000,1841.000000,1225.000000,1946.000000,2335.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.720000,9.530000,2.210000,0.000000,0.000000,-0.010000,33.000000,-12.560000,-29.560000
0.022000,559236.000000,87.000000,1872.000000,1840.000000,1266.000000,1955.000000,2256.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.720000,9.530000,2.210000,0.000000,0.000000,-0.010000,33.000000,-12.560000,-29.560000
0.024000,559237.000000,26.000000,1879.000000,1845.000000,1035.000000,1968.000000,1891.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.720000,9.530000,2.210000,0.000000,0.000000,-0.010000,33.000000,-12.560000,-29.560000
0.026000,559238.000000,0.000000,1877.000000,1871.000000,655.000000,1927.000000,1417.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.720000,9.530000,2.210000,0.000000,0.000000,-0.010000,33.000000,-12.560000,-29.560000
0.028000,559239.000000,0.000000,1846.000000,1863.000000,449.000000,1903.000000,1259.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.720000,9.530000,2.210000,0.000000,0.000000,-0.010000,33.000000,-12.560000,-29.560000
0.030000,559240.000000,545.000000,1823.000000,1825.000000,447.000000,1877.000000,1389.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.720000,9.530000,2.210000,0.000000,0.000000,0.000000,33.000000,-12.560000,-29.560000
0.032000,559241.000000,5.000000,1821.000000,1817.000000,689.000000,1867.000000,1744.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.720000,9.530000,2.210000,0.000000,0.000000,0.000000,33.000000,-12.560000,-29.560000
0.034000,559242.000000,25.000000,1810.000000,1808.000000,848.000000,1867.000000,1916.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.720000,9.530000,2.210000,0.000000,0.000000,0.000000,33.000000,-12.560000,-29.560000
0.036000,559243.000000,16.000000,1824.000000,1799.000000,947.000000,1854.000000,1999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.720000,9.530000,2.210000,0.000000,0.000000,0.000000,33.000000,-12.560000,-29.560000
0.038000,559244.000000,16.000000,1840.000000,1828.000000,947.000000,1837.000000,1987.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.720000,9.530000,2.210000,0.000000,0.000000,0.000000,33.000000,-12.560000,-29.560000
0.040000,559245.000000,645.000000,1842.000000,1854.000000,1230.000000,1869.000000,2325.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.700000,9.540000,2.220000,0.000000,0.000000,0.000000,33.000000,-12.560000,-29.560000
0.042000,559246.000000,57.000000,1870.000000,1841.000000,1241.000000,1873.000000,2226.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.700000,9.540000,2.220000,0.000000,0.000000,0.000000,33.000000,-12.560000,-29.560000
0.044000,559247.000000,19.000000,1854.000000,1868.000000,997.000000,1871.000000,1866.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.700000,9.540000,2.220000,0.000000,0.000000,0.000000,33.000000,-12.560000,-29.560000
0.046000,559248.000000,0.000000,1859.000000,1841.000000,631.000000,1878.000000,1405.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.700000,9.540000,2.220000,0.000000,0.000000,0.000000,33.000000,-12.560000,-29.560000
0.048000,559249.000000,0.000000,1845.000000,1865.000000,442.000000,1829.000000,1280.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.700000,9.540000,2.220000,0.000000,0.000000,0.000000,33.000000,-12.560000,-29.560000
0.050000,559250.000000,0.000000,1813.000000,1852.000000,464.000000,1794.000000,1419.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.700000,9.540000,2.220000,0.000000,0.000000,0.000000,33.000000,-12.250000,-28.750000
0.052000,559251.000000,0.000000,1802.000000,1803.000000,699.000000,1798.000000,1777.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.700000,9.540000,2.220000,0.000000,0.000000,0.000000,33.000000,-12.250000,-28.750000
0.054000,559252.000000,48.000000,1806.000000,1819.000000,836.000000,1818.000000,1923.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.700000,9.540000,2.220000,0.000000,0.000000,0.000000,33.000000,-12.250000,-28.750000
0.056000,559253.000000,14.000000,1805.000000,1819.000000,923.000000,1801.000000,1969.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.700000,9.540000,2.220000,0.000000,0.000000,0.000000,33.000000,-12.250000,-28.750000
0.058000,559254.000000,23.000000,1825.000000,1840.000000,987.000000,1797.000000,2000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.700000,9.540000,2.220000,0.000000,0.000000,0.000000,33.000000,-12.250000,-28.750000
0.060000,559255.000000,466.000000,1840.000000,1840.000000,1219.000000,1808.000000,2342.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.700000,9.550000,2.190000,0.000000,0.000000,0.000000,33.000000,-12.250000,-28.750000
0.062000,559256.000000,48.000000,1856.000000,1878.000000,1239.000000,1815.000000,2230.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.700000,9.550000,2.190000,0.000000,0.000000,0.000000,33.000000,-12.250000,-28.750000
0.064000,559257.000000,16.000000,1857.000000,1872.000000,989.000000,1815.000000,1863.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.700000,9.550000,2.190000,0.000000,0.000000,0.000000,33.000000,-12.250000,-28.750000
0.066000,559258.000000,0.000000,1858.000000,1890.000000,607.000000,1837.000000,1353.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.700000,9.550000,2.190000,0.000000,0.000000,0.000000,33.000000,-12.250000,-28.750000
