timestamp,index,adc0_gpio36,adc1_gpio39,adc2_gpio34,adc3_gpio35,adc4_gpio32,adc5_gpio33,imu0_acc_x,imu0_acc_y,imu0_acc_z,imu0_gyro_x,imu0_gyro_y,imu0_gyro_z,imu0_mag_x,imu0_mag_y,imu0_mag_z,imu1_acc_x,imu1_acc_y,imu1_acc_z,imu1_gyro_x,imu1_gyro_y,imu1_gyro_z,imu1_mag_x,imu1_mag_y,imu1_mag_z
0.000000,182265.000000,114.000000,2539.000000,1807.000000,2067.000000,1639.000000,2713.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.790000,9.670000,1.450000,0.010000,0.020000,0.000000,7.000000,-2.500000,-39.000000
0.002000,182266.000000,591.000000,2384.000000,1866.000000,1426.000000,1713.000000,728.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.790000,9.670000,1.450000,0.010000,0.020000,0.000000,7.000000,-2.500000,-39.000000
0.004000,182267.000000,188.000000,1898.000000,1887.000000,579.000000,1665.000000,162.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.790000,9.670000,1.450000,0.010000,0.020000,0.000000,7.000000,-2.500000,-39.000000
0.006000,182268.000000,213.000000,1466.000000,1842.000000,81.000000,1577.000000,476.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.790000,9.670000,1.450000,0.010000,0.020000,0.000000,7.000000,-2.500000,-39.000000
0.008000,182269.000000,148.000000,1299.000000,1782.000000,89.000000,1575.000000,1076.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.790000,9.670000,1.450000,0.010000,0.020000,0.000000,7.000000,-2.500000,-39.000000
0.010000,182270.000000,0.000000,1290.000000,1761.000000,275.000000,1498.000000,1421.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.770000,9.660000,1.470000,0.010000,0.020000,0.010000,7.000000,-2.500000,-39.000000
0.012000,182271.000000,283.000000,1382.000000,1713.000000,511.000000,1474.000000,1773.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.770000,9.660000,1.470000,0.010000,0.020000,0.010000,7.000000,-2.500000,-39.000000
0.014000,182272.000000,251.000000,1503.000000,1711.000000,757.000000,1496.000000,2256.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.770000,9.660000,1.470000,0.010000,0.020000,0.010000,7.000000,-2.500000,-39.000000
0.016000,182273.000000,475.000000,1844.000000,1716.000000,1457.000000,1508.000000,3637.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.770000,9.660000,1.470000,0.010000,0.020000,0.010000,7.000000,-2.500000,-39.000000
0.018000,182274.000000,603.000000,2331.000000,1739.000000,2072.000000,1600.000000,3947.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.770000,9.660000,1.470000,0.010000,0.020000,0.010000,7.000000,-2.500000,-39.000000
