timestamp,index,adc0_gpio36,adc1_gpio39,adc2_gpio34,adc3_gpio35,adc4_gpio32,adc5_gpio33,imu0_acc_x,imu0_acc_y,imu0_acc_z,imu0_gyro_x,imu0_gyro_y,imu0_gyro_z,imu0_mag_x,imu0_mag_y,imu0_mag_z,imu1_acc_x,imu1_acc_y,imu1_acc_z,imu1_gyro_x,imu1_gyro_y,imu1_gyro_z,imu1_mag_x,imu1_mag_y,imu1_mag_z
0.000000,117485.000000,0.000000,1228.000000,2589.000000,934.000000,1344.000000,1858.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.200000,9.650000,1.860000,0.150000,-0.110000,-0.090000,24.500000,-1.880000,-32.750000
0.002000,117486.000000,0.000000,1237.000000,2615.000000,929.000000,1355.000000,1872.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.200000,9.650000,1.860000,0.150000,-0.110000,-0.090000,24.500000,-1.880000,-32.750000
0.004000,117487.000000,0.000000,1242.000000,2665.000000,927.000000,1381.000000,1857.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.200000,9.650000,1.860000,0.150000,-0.110000,-0.090000,24.500000,-1.880000,-32.750000
0.006000,117488.000000,0.000000,1249.000000,2683.000000,905.000000,1418.000000,1835.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.200000,9.650000,1.860000,0.150000,-0.110000,-0.090000,24.500000,-1.880000,-32.750000
0.008000,117489.000000,0.000000,1238.000000,2689.000000,879.000000,1443.000000,1792.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.200000,9.650000,1.860000,0.150000,-0.110000,-0.090000,24.500000,-1.880000,-32.750000
0.010000,117490.000000,0.000000,1263.000000,2716.000000,835.000000,1479.000000,1783.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.310000,9.310000,2.320000,0.210000,-0.120000,-0.170000,24.500000,-1.880000,-32.750000
0.012000,117491.000000,0.000000,1259.000000,2747.000000,862.000000,1519.000000,1829.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.310000,9.310000,2.320000,0.210000,-0.120000,-0.170000,24.500000,-1.880000,-32.750000
0.014000,117492.000000,0.000000,1241.000000,2737.000000,879.000000,1589.000000,1862.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.310000,9.310000,2.320000,0.210000,-0.120000,-0.170000,24.500000,-1.880000,-32.750000
0.016000,117493.000000,2.000000,1283.000000,2740.000000,875.000000,1621.000000,1845.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.310000,9.310000,2.320000,0.210000,-0.120000,-0.170000,24.500000,-1.880000,-32.750000
0.018000,117494.000000,0.000000,1280.000000,2741.000000,862.000000,1627.000000,1885.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.310000,9.310000,2.320000,0.210000,-0.120000,-0.170000,24.500000,-1.880000,-32.750000
0.020000,117495.000000,7.000000,1295.000000,2743.000000,854.000000,1648.000000,1888.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.880000,9.290000,2.460000,0.210000,-0.180000,-0.240000,24.500000,-1.880000,-32.750000
0.022000,117496.000000,0.000000,1315.000000,2769.000000,849.000000,1639.000000,1904.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.880000,9.290000,2.460000,0.210000,-0.180000,-0.240000,24.500000,-1.880000,-32.750000
0.024000,117497.000000,4.000000,1329.000000,2767.000000,866.000000,1665.000000,1881.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.880000,9.290000,2.460000,0.210000,-0.180000,-0.240000,24.500000,-1.880000,-32.750000
0.026000,117498.000000,0.000000,1328.000000,2777.000000,861.000000,1664.000000,1871.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.880000,9.290000,2.460000,0.210000,-0.180000,-0.240000,24.500000,-1.880000,-32.750000
0.028000,117499.000000,0.000000,1355.000000,2805.000000,825.000000,1700.000000,1843.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.880000,9.290000,2.460000,0.210000,-0.180000,-0.240000,24.500000,-1.880000,-32.750000
0.030000,117500.000000,1.000000,1369.000000,2768.000000,838.000000,1712.000000,1854.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.350000,9.400000,2.380000,0.200000,-0.270000,-0.260000,25.690000,-1.060000,-33.560000
0.032000,117501.000000,0.000000,1361.000000,2771.000000,848.000000,1717.000000,1878.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.350000,9.400000,2.380000,0.200000,-0.270000,-0.260000,25.690000,-1.060000,-33.560000
