timestamp,index,adc0_gpio36,adc1_gpio39,adc2_gpio34,adc3_gpio35,adc4_gpio32,adc5_gpio33,imu0_acc_x,imu0_acc_y,imu0_acc_z,imu0_gyro_x,imu0_gyro_y,imu0_gyro_z,imu0_mag_x,imu0_mag_y,imu0_mag_z,imu1_acc_x,imu1_acc_y,imu1_acc_z,imu1_gyro_x,imu1_gyro_y,imu1_gyro_z,imu1_mag_x,imu1_mag_y,imu1_mag_z
0.000000,414255.000000,2.000000,1782.000000,1791.000000,880.000000,1646.000000,1776.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.990000,9.400000,2.440000,0.000000,0.020000,0.020000,33.380000,-17.000000,-4.190000
0.002000,414256.000000,64.000000,1793.000000,1792.000000,913.000000,1641.000000,1807.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.990000,9.400000,2.440000,0.000000,0.020000,0.020000,33.380000,-17.000000,-4.190000
0.004000,414257.000000,11.000000,1790.000000,1799.000000,922.000000,1622.000000,1815.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.990000,9.400000,2.440000,0.000000,0.020000,0.020000,33.380000,-17.000000,-4.190000
0.006000,414258.000000,10.000000,1776.000000,1780.000000,919.000000,1636.000000,1862.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.990000,9.400000,2.440000,0.000000,0.020000,0.020000,33.380000,-17.000000,-4.190000
0.008000,414259.000000,16.000000,1780.000000,1764.000000,977.000000,1618.000000,1921.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.990000,9.400000,2.440000,0.000000,0.020000,0.020000,33.380000,-17.000000,-4.190000
0.010000,414260.000000,11.000000,1779.000000,1765.000000,1001.000000,1643.000000,1852.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.010000,9.400000,2.480000,0.000000,0.020000,0.020000,33.380000,-17.000000,-4.190000
0.012000,414261.000000,8.000000,1787.000000,1766.000000,944.000000,1667.000000,1797.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.010000,9.400000,2.480000,0.000000,0.020000,0.020000,33.380000,-17.000000,-4.190000
0.014000,414262.000000,3.000000,1777.000000,1750.000000,930.000000,1626.000000,1728.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.010000,9.400000,2.480000,0.000000,0.020000,0.020000,33.380000,-17.000000,-4.190000
0.016000,414263.000000,2.000000,1775.000000,1755.000000,908.000000,1630.000000,1711.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.010000,9.400000,2.480000,0.000000,0.020000,0.020000,33.380000,-17.000000,-4.190000
0.018000,414264.000000,1.000000,1776.000000,1759.000000,890.000000,1630.000000,1762.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.010000,9.400000,2.480000,0.000000,0.020000,0.020000,33.380000,-17.000000,-4.190000
0.020000,414265.000000,6.000000,1789.000000,1749.000000,911.000000,1635.000000,1756.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.040000,9.400000,2.550000,0.000000,0.030000,0.020000,33.380000,-17.000000,-4.190000
0.022000,414266.000000,7.000000,1769.000000,1745.000000,899.000000,1637.000000,1788.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.040000,9.400000,2.550000,0.000000,0.030000,0.020000,33.380000,-17.000000,-4.190000
0.024000,414267.000000,7.000000,1776.000000,1751.000000,912.000000,1631.000000,1813.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.040000,9.400000,2.550000,0.000000,0.030000,0.020000,33.380000,-17.000000,-4.190000
0.026000,414268.000000,7.000000,1806.000000,1726.000000,939.000000,1616.000000,1878.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.040000,9.400000,2.550000,0.000000,0.030000,0.020000,33.380000,-17.000000,-4.190000
0.028000,414269.000000,14.000000,1808.000000,1714.000000,983.000000,1634.000000,1915.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.040000,9.400000,2.550000,0.000000,0.030000,0.020000,33.380000,-17.000000,-4.190000
0.030000,414270.000000,14.000000,1802.000000,1735.000000,998.000000,1638.000000,1863.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.010000,9.390000,2.570000,0.010000,0.030000,0.020000,33.380000,-17.000000,-4.190000
0.032000,414271.000000,80.000000,1827.000000,1723.000000,983.000000,1648.000000,1825.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.010000,9.390000,2.570000,0.010000,0.030000,0.020000,33.380000,-17.000000,-4.190000
0.034000,414272.000000,3.000000,1840.000000,1731.000000,941.000000,1664.000000,1727.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.010000,9.390000,2.570000,0.010000,0.030000,0.020000,33.380000,-17.000000,-4.190000
0.036000,414273.000000,1.000000,1839.000000,1724.000000,917.000000,1648.000000,1726.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.010000,9.390000,2.570000,0.010000,0.030000,0.020000,33.380000,-17.000000,-4.190000
0.038000,414274.000000,5.000000,1809.000000,1706.000000,898.000000,1665.000000,1757.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.010000,9.390000,2.570000,0.010000,0.030000,0.020000,33.380000,-17.000000,-4.190000
0.040000,414275.000000,3.000000,1834.000000,1696.000000,901.000000,1666.000000,1776.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.030000,9.390000,2.510000,0.000000,0.020000,0.020000,33.000000,-17.000000,-3.000000
